time,latitude,longitude,altitude,travelstate
1366402514,43.5388217,-72.1396713,0,moving
1366406079,42.99838422,-71.47414508,20.39999962,
1366407304,42.73585757,-71.47835027,26.10000038,
1366408509,42.49771484,-71.23920628,21.60000038,
1366409665,42.31405681,-71.23226533,10.69999981,
1366410820,42.08708486,-71.22237574,48.29999924,
1366412108,41.830628,-71.41796001,-11.60000038,
1366413249,41.78630762,-71.45138723,-5.5,
1366414508,41.7865866,-71.4512958,0,stationary
1366415708,41.7864064,-71.451247,0,moving
1366416908,41.7864068,-71.451247,0,stationary
1366432468,41.6473576,-71.5107859,0,
1366433668,41.6473576,-71.5107859,0,moving
1366434867,41.6473958,-71.5100224,0,stationary
1366436067,41.6473958,-71.5100224,0,stationary
1366437267,41.6473958,-71.5100217,0,stationary
1366438467,41.647393,-71.5100216,0,stationary
1366439667,41.6473615,-71.5100351,0,stationary
1366440867,41.6473958,-71.5100224,0,stationary
1366442067,41.6473932,-71.5100253,0,stationary
1366443267,41.6473956,-71.5100213,0,stationary
1366444467,41.6473951,-71.5100228,0,stationary
1366445667,41.647393,-71.5100216,0,stationary
1366446867,41.6473909,-71.5100217,0,stationary
1366448067,41.6473576,-71.5107859,0,moving
1366449267,41.6473901,-71.5100231,0,stationary
1366450467,41.6473958,-71.5100224,0,stationary
1366451667,41.6473951,-71.5100228,0,stationary
1366452867,41.6473951,-71.5100228,0,stationary
1366454067,41.6473958,-71.5100224,0,stationary
1366455267,41.647393,-71.5100216,0,stationary
1366456467,41.647396,-71.5100201,0,stationary
1366457667,41.6473615,-71.5100351,0,stationary
1366458867,41.647393,-71.5100216,0,stationary
1366460067,41.6473876,-71.5100253,0,stationary
1366461267,41.647393,-71.5100216,0,stationary
1366462467,41.6473615,-71.5100351,0,stationary
1366463667,41.6473919,-71.5100215,0,stationary
1366464867,41.6473615,-71.5100351,0,stationary
1366466067,41.6473615,-71.5100351,0,stationary
1366467267,41.6473617,-71.5100379,0,stationary
1366468467,41.6478952,-71.5099446,0,moving
1366469667,41.6474029,-71.5100201,0,stationary
1366470867,41.647407,-71.5100218,0,stationary
1366472067,41.6474193,-71.510018,0,stationary
1366473267,41.6473617,-71.5100379,0,stationary
1366474467,41.6473632,-71.5100357,0,stationary
1366475667,41.6473617,-71.5100381,0,stationary
1366476867,41.6473615,-71.5100379,0,stationary
1366478069,41.6581588,-71.5079069,0,moving
1366479271,41.8270117,-71.4084743,0,moving
1366480473,41.82397042,-71.39926187,10.30000019,
1366481667,41.821007,-71.3907184,0,moving
1366481675,41.8234533,-71.4011523,0,moving
1366482873,41.8301613,-71.3983969,0,moving
1366485269,41.8296339,-71.3977038,0,moving
1366486467,41.8288198,-71.4005721,0,moving
1366487669,41.8287899,-71.4004884,0,stationary
1366488867,41.8289228,-71.4005567,0,moving
1366490070,41.8289191,-71.4002327,0,stationary
1366491272,41.82617822,-71.40156771,4.099999905,
1366492468,41.83192927,-71.40109632,18,
1366493668,41.87573262,-71.37965242,-6.900000095,
1366494869,42.1687427,-71.17296796,-5,
1366496069,42.43006559,-71.25897046,35.79999924,
1366497269,42.68163688,-71.44136143,19.10000038,
1366498468,42.95243455,-71.48022104,27.39999962,
1366499597,42.95927396,-71.50226566,48,
1366500821,43.1688674,-71.54132833,59.90000153,
1366502069,43.32645375,-71.9015412,210,
1366503223,43.52337292,-72.14140545,333.7000122,
1366504467,43.70279987,-72.2956203,134.6000061,
1366505669,43.7018817,-72.2952172,0,moving
1366506868,43.7593453,-72.3291846,0,moving
1366508068,43.7593379,-72.3291844,0,stationary
1366509268,43.7593379,-72.3291844,0,stationary
1366510468,43.759335,-72.3291882,0,stationary
1366511668,43.759335,-72.3291882,0,stationary
1366512868,43.759335,-72.3291882,0,stationary
1366514068,43.759335,-72.3291882,0,stationary
1366515268,43.759335,-72.3291882,0,stationary
1366516468,43.7592302,-72.3292311,0,stationary
1366517668,43.7592304,-72.3292314,0,stationary
1366518868,43.7592304,-72.3292314,0,stationary
1366520068,43.7592304,-72.3292314,0,stationary
1366521268,43.7592304,-72.3292314,0,stationary
1366522468,43.7592304,-72.3292314,0,stationary
1366523668,43.7592304,-72.3292314,0,stationary
1366524868,43.7592304,-72.3292314,0,stationary
1366526068,43.7592304,-72.3292314,0,stationary
1366527268,43.7592304,-72.3292314,0,stationary
1366528468,43.7592304,-72.3292314,0,stationary
1366529668,43.7592304,-72.3292314,0,stationary
1366533268,43.7592304,-72.3292314,0,stationary
1366534468,43.7592304,-72.3292314,0,stationary
1366535668,43.7592304,-72.3292314,0,stationary
1366536868,43.7592304,-72.3292314,0,stationary
1366538068,43.7592304,-72.3292314,0,stationary
1366539268,43.7592304,-72.3292314,0,stationary
1366540468,43.7592304,-72.3292314,0,stationary
1366541668,43.7595696,-72.3290647,0,stationary
1366542868,43.7595696,-72.3290647,0,stationary
1366544068,43.7592304,-72.3292314,0,moving
1366545268,43.7592304,-72.3292314,0,stationary
1366546468,43.7592299,-72.3292312,0,stationary
1366547668,43.7592299,-72.3292312,0,stationary
1366548752,43.75957917,-72.32886943,311.6000061,
1366550068,43.7592302,-72.3292309,0,stationary
1366551268,43.7592302,-72.3292309,0,stationary
1366552468,43.7592302,-72.3292309,0,stationary
1366553668,43.7592302,-72.329231,0,stationary
1366554868,43.7593492,-72.3291844,0,stationary
1366556068,43.7592301,-72.3292307,0,stationary
1366557268,43.7592301,-72.3292307,0,stationary
1366558468,43.7592314,-72.3292289,0,stationary
1366559668,43.7592314,-72.3292289,0,stationary
1366560868,43.75923,-72.329231,0,stationary
1366562068,43.7593378,-72.3291884,0,stationary
1366563268,43.75923,-72.329231,0,stationary
1366564410,43.75923,-72.329231,0,stationary
1366565668,43.7592302,-72.3292309,0,stationary
1366566868,43.7592306,-72.3292309,0,stationary
1366568030,43.7592302,-72.3292311,0,stationary
1366569167,43.7592314,-72.3292289,0,stationary
1366570435,43.7592314,-72.3292289,0,stationary
1366571636,43.7592314,-72.3292289,0,stationary
1366572868,43.7592306,-72.3292309,0,stationary
1366574011,43.7592291,-72.3292297,0,stationary
1366575268,43.7592291,-72.3292297,0,stationary
1366576431,43.7591972,-72.3292354,0,stationary
1366577572,43.7591891,-72.3292354,0,stationary
1366578868,43.7592068,-72.3292348,0,stationary
1366580068,43.7592317,-72.3292287,0,stationary
1366581268,43.7591935,-72.3292351,0,stationary
1366582468,43.759193,-72.329235,0,stationary
1366583626,43.7592007,-72.3292361,0,stationary
1366584809,43.7592043,-72.3292356,0,stationary
1366586068,43.7591928,-72.329237,0,stationary
1366587048,43.7619687,-72.3277543,0,moving
1366589668,43.7619684,-72.3277542,0,
1366590868,43.7591818,-72.329237,0,stationary
1366592068,43.7592005,-72.3292356,0,stationary
1366593250,43.7591832,-72.3292386,0,stationary
1366594435,43.7592024,-72.3292346,0,stationary
1366595595,43.7592302,-72.3292313,0,stationary
1366596868,43.7592302,-72.3292313,0,stationary
1366598068,43.7592302,-72.3292313,0,stationary
1366599268,43.7592302,-72.3292313,0,stationary
1366600468,43.7592302,-72.3292313,0,stationary
1366601668,43.7592299,-72.3292314,0,stationary
1366602868,43.7592298,-72.3292315,0,stationary
1366603970,43.7591918,-72.3292368,0,stationary
1366605162,43.7592311,-72.3292317,0,stationary
1366606468,43.7591913,-72.3292372,0,stationary
1366607671,43.75936439,-72.32900609,242,
1366608868,43.7592311,-72.3292317,0,stationary
1366609991,43.7592311,-72.3292317,0,
1366611257,43.7592025,-72.3292361,0,stationary
1366612351,43.7592045,-72.3292345,0,stationary
1366613668,43.7592004,-72.3292358,0,stationary
1366614750,43.7592004,-72.3292358,0,stationary
1366615994,43.7591903,-72.329235,0,stationary
1366617268,43.7592304,-72.3292272,0,stationary
1366618468,43.7592304,-72.3292272,0,stationary
1366619570,43.7591778,-72.3292342,0,stationary
1366620868,43.7592304,-72.3292272,0,stationary
1366622068,43.7591876,-72.3292384,0,stationary
1366623190,43.7591856,-72.3292361,0,stationary
1366624468,43.7591856,-72.3292361,0,stationary
1366625668,43.7591876,-72.3292384,0,stationary
1366626850,43.7591856,-72.3292361,0,stationary
1366628068,43.7592299,-72.3292312,0,stationary
1366629268,43.7591781,-72.3292358,0,stationary
1366630468,43.723692,-72.3118184,0,moving
1366631668,43.7051499,-72.2894994,0,stationary
1366632770,43.7065932,-72.287288,0,stationary
1366634035,43.7066136,-72.2872733,0,stationary
1366635255,43.7066155,-72.2872858,0,stationary
1366636435,43.7066176,-72.2873123,0,stationary
1366637628,43.7066235,-72.2873069,0,stationary
1366638776,43.7066231,-72.2870889,0,stationary
1366640060,43.7089296,-72.2841995,0,stationary
1366641268,43.7088014,-72.2841494,0,stationary
1366642371,43.708953,-72.2841285,0,stationary
1366643673,43.70644418,-72.2864209,144.6999969,
1366644754,43.6996327,-72.2891912,0,stationary
1366646055,43.6996309,-72.2891934,0,stationary
1366647235,43.6996547,-72.2891815,0,stationary
1366648394,43.7031626,-72.2907724,0,moving
1366649655,43.7088302,-72.2841778,0,moving
1366650835,43.7088407,-72.2842141,0,stationary
1366652055,43.7088054,-72.2842117,0,stationary
1366653212,43.7089106,-72.2841002,0,stationary
1366654468,43.708944,-72.2841154,0,stationary
1366655611,43.7089327,-72.2841113,0,stationary
1366656868,43.7089124,-72.2841121,0,stationary
1366658073,43.70633612,-72.28652662,158.5,
1366659268,43.7066398,-72.2872735,0,stationary
1366660371,43.7066107,-72.2872625,0,stationary
1366665259,43.7066027,-72.2872495,0,
1366666459,43.7066648,-72.2873498,0,stationary
1366667658,43.7066301,-72.2872775,0,stationary
1366668858,43.7066867,-72.2873026,0,moving
1366670058,43.7066479,-72.2872988,0,stationary
1366671258,43.7066465,-72.2873328,0,stationary
1366672458,43.7066663,-72.2873616,0,stationary
1366673658,43.706627,-72.2873026,0,stationary
1366674859,43.702834,-72.283219,0,moving
1366676058,43.7617825,-72.3278352,0,moving
1366677258,43.7591984,-72.3292358,0,moving
1366678458,43.7591931,-72.3292393,0,moving
1366679658,43.7591931,-72.3292393,0,stationary
1366680858,43.7591844,-72.3292385,0,stationary
1366682058,43.7591844,-72.3292385,0,stationary
1366683258,43.7591844,-72.3292385,0,stationary
1366684458,43.7591844,-72.3292385,0,stationary
1366685658,43.7591844,-72.3292385,0,stationary
1366686858,43.7591844,-72.3292385,0,stationary
1366688065,43.75920557,-72.32884946,245.8999939,
1366689211,43.75930025,-72.32904628,243.1999969,
1366690414,43.75934743,-72.32885404,264.7999878,
1366691616,43.75926088,-72.32890626,267.3999939,
1366692865,43.75936465,-72.32902962,275.5,
1366694065,43.75925698,-72.32915131,268.2999878,
1366695258,43.7591899,-72.3292361,0,stationary
1366696458,43.7591857,-72.3292385,0,stationary
1366697658,43.7591857,-72.3292385,0,stationary
1366698858,43.7591857,-72.3292385,0,stationary
1366700058,43.7591747,-72.3292397,0,stationary
1366701258,43.7591747,-72.3292397,0,stationary
1366702458,43.7591747,-72.3292397,0,stationary
1366703658,43.7591747,-72.3292397,0,stationary
1366704858,43.7591747,-72.3292397,0,stationary
1366706058,43.7591857,-72.3292385,0,stationary
1366707258,43.7591857,-72.3292385,0,stationary
1366708458,43.7591857,-72.3292385,0,stationary
1366709658,43.7591857,-72.3292385,0,stationary
1366710858,43.7591857,-72.3292385,0,stationary
1366712058,43.7591857,-72.3292385,0,stationary
1366713258,43.7591857,-72.3292385,0,stationary
1366714458,43.7591857,-72.3292385,0,stationary
1366715658,43.7591812,-72.3292357,0,stationary
1366716858,43.7591903,-72.3292384,0,stationary
1366718062,43.7069201,-72.2865272,0,moving
1366719258,43.7051943,-72.2885802,0,moving
1366720458,43.7050384,-72.2888154,0,moving
1366721658,43.7065668,-72.2870681,0,moving
1366722859,43.7066894,-72.2876159,0,moving
1366724058,43.706726,-72.2875276,0,stationary
1366725258,43.7066983,-72.2875208,0,stationary
1366726458,43.7066728,-72.2874847,0,stationary
1366727658,43.706683,-72.2875248,0,stationary
1366728858,43.7066403,-72.2875542,0,stationary
1366730058,43.7066463,-72.2870506,0,moving
1366731258,43.7066346,-72.2870435,0,moving
1366732458,43.7051439,-72.288612,0,moving
1366733658,43.7066436,-72.2873733,0,moving
1366734858,43.7068358,-72.2870773,0,moving
1366736058,43.7066124,-72.2874068,0,moving
1366737258,43.7066491,-72.2873092,0,moving
1366738459,43.70665566,-72.28738518,171.1000061,
1366739579,43.70664924,-72.28741176,123.0999985,
1366740858,43.7066863,-72.2872586,0,stationary
1366742058,43.7066411,-72.2872906,0,stationary
1366743258,43.7066543,-72.2873191,0,stationary
1366744458,43.7066357,-72.2874287,0,stationary
1366745658,43.7066326,-72.2872898,0,stationary
1366746805,43.7066336,-72.2873197,0,stationary
1366748058,43.7066652,-72.287547,0,moving
1366749258,43.7066815,-72.2875171,0,moving
1366750458,43.7066319,-72.2875469,0,stationary
1366751658,43.7066402,-72.2875549,0,stationary
1366752858,43.7066478,-72.2875371,0,stationary
1366754058,43.7066426,-72.2875565,0,stationary
1366755258,43.7066542,-72.2874518,0,moving
1366756458,43.7066369,-72.2873302,0,stationary
1366757661,43.70381516,-72.28813609,146.6000061,
1366758859,43.7022249,-72.288775,0,moving
1366760058,43.7022263,-72.2887971,0,moving
1366761258,43.7022257,-72.2887903,0,stationary
1366762459,43.7022164,-72.2887946,0,stationary
1366763658,43.7022315,-72.288782,0,
1366764858,43.7022171,-72.2887709,0,stationary
1366766058,43.7022084,-72.2887658,0,stationary
1366767258,43.7007928,-72.2860232,0,moving
1366768459,43.7066353,-72.2873454,0,moving
1366769658,43.7592302,-72.329231,0,moving
1366770858,43.7591893,-72.3292361,0,moving
1366772058,43.7591822,-72.3292337,0,stationary
1366773258,43.7591822,-72.3292337,0,stationary
1366774458,43.759187,-72.3292361,0,stationary
1366775658,43.7591822,-72.3292337,0,stationary
1366776858,43.7591822,-72.3292337,0,stationary
1366778058,43.759187,-72.3292361,0,stationary
1366779258,43.7591822,-72.3292337,0,stationary
1366780458,43.7591822,-72.3292337,0,stationary
1366781658,43.7591822,-72.3292337,0,stationary
1366782858,43.7591822,-72.3292337,0,stationary
1366784058,43.7591822,-72.3292337,0,stationary
1366785258,43.7591822,-72.3292337,0,stationary
1366786458,43.7591822,-72.3292337,0,stationary
1366787658,43.7591822,-72.3292337,0,stationary
1366788858,43.7591822,-72.3292337,0,stationary
1366790058,43.7591822,-72.3292337,0,stationary
1366791258,43.7591822,-72.3292337,0,stationary
1366792458,43.7591822,-72.3292337,0,stationary
1366793658,43.7591822,-72.3292337,0,stationary
1366794858,43.7591822,-72.3292337,0,stationary
1366796058,43.7591822,-72.3292337,0,stationary
1366797258,43.7591822,-72.3292337,0,stationary
1366798458,43.7591822,-72.3292337,0,stationary
1366799658,43.7591822,-72.3292337,0,stationary
1366800858,43.7591822,-72.3292337,0,stationary
1366802058,43.7591822,-72.3292337,0,stationary
1366803258,43.7591822,-72.3292337,0,stationary
1366804458,43.7591822,-72.3292337,0,stationary
1366805658,43.7591822,-72.3292337,0,stationary
1366806858,43.7591822,-72.3292337,0,stationary
1366808058,43.7591822,-72.3292337,0,stationary
1366809258,43.7591822,-72.3292337,0,stationary
1366810458,43.7591822,-72.3292337,0,stationary
1366811658,43.7591909,-72.3292342,0,stationary
1366812858,43.7591909,-72.3292342,0,stationary
1366814058,43.7591909,-72.3292342,0,stationary
1366815258,43.7591822,-72.3292337,0,stationary
1366816458,43.7591828,-72.3292353,0,stationary
1366817658,43.7592295,-72.3292303,0,stationary
1366818858,43.7592,-72.3292352,0,stationary
1366820058,43.7592302,-72.3292315,0,stationary
1366821258,43.6788596,-72.2668631,0,moving
1366822458,43.7043406,-72.2946499,0,moving
1366823661,43.7030136,-72.3115881,0,moving
1366824858,43.7027295,-72.3111364,0,moving
1366826058,43.7027495,-72.3111728,0,moving
1366827258,43.7028163,-72.3113185,0,stationary
1366828374,43.7028205,-72.3112829,0,stationary
1366829566,43.7028058,-72.3112727,0,stationary
1366830858,43.7027828,-72.3112126,0,stationary
1366832058,43.7028076,-72.3112562,0,stationary
1366833232,43.7028041,-72.3112733,0,stationary
1366834413,43.7028086,-72.3112756,0,stationary
1366835555,43.702799,-72.3112706,0,stationary
1366836769,43.7028068,-72.3112788,0,stationary
1366838058,43.7028386,-72.3113141,0,stationary
1366843116,43.7591836,-72.3292361,0,
1366844316,43.7591747,-72.3292397,0,
1366845516,43.7591857,-72.3292385,0,stationary
1366846716,43.7591857,-72.3292385,0,stationary
1366847916,43.7591857,-72.3292385,0,stationary
1366849116,43.7591857,-72.3292385,0,stationary
1366850316,43.7591857,-72.3292385,0,stationary
1366851516,43.7591857,-72.3292385,0,stationary
1366852716,43.7591857,-72.3292385,0,stationary
1366853916,43.7592301,-72.3292306,0,stationary
1366855116,43.7592295,-72.3292311,0,stationary
1366856316,43.7592298,-72.3292313,0,stationary
1366857516,43.7592298,-72.3292313,0,stationary
1366858716,43.7592298,-72.3292313,0,stationary
1366859916,43.7593462,-72.3291856,0,stationary
1366861116,43.7018851,-72.295227,0,stationary
1366862316,43.7592304,-72.3292298,0,moving
1366863516,43.7592304,-72.3292298,0,stationary
1366864601,43.7592196,-72.32919071,257.6000061,
1366865916,43.7592298,-72.3292314,0,stationary
1366867116,43.759192,-72.3292354,0,moving
1366868316,43.7592298,-72.3292315,0,stationary
1366869516,43.7592005,-72.3292361,0,stationary
1366870638,43.7592003,-72.3292364,0,stationary
